name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Ambassador Graphic Wrap Bound JournalBook™""","""1921-13-White""","""1921-13-Black""","""Elevate your brand with this full color, custom journal. Hardcover bound journal with built in elastic closure. Ribbon page marker. Expandable accordion back packet. 80 sheets of cream lined paper. Customizable full cover graphic wrap band and blind deboss included in pricing.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""White""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""9.73"",""9.33"",""8.95"",""8.55"",""7.92""]",,"[4.752,4.752,4.752,4.752,4.752]","""http://media.pcna.com/ms/?/leeds/large/1921-13WH_D/en"""
"""Ambassador Carbon Fiber Bound JournalBook™""","""1921-14-Black""","""1921-14-Black""","""Automotive inspired carbon fiber cover. Built-in elastic closure. Ribbon page marker. Expandable accordion pocket. Includes 80 sheets of lined paper.""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W x .3\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Journalbooks""]",,"[72,150,300,450,600]","[""11.15"",""10.7"",""10.27"",""9.82"",""8.85""]",,"[5.31,5.31,5.31,5.31,5.31]","""http://media.pcna.com/ms/?/leeds/large/1921-14BK_D-1/en"""
"""Omni Journal Set""","""1921-15-Black""","""1921-15-Black""","""Keep your notes secure with the magnetic closure Omni JournalBook set.  Includes a sleek ballpoint pen that fits discretely into the spine of the journal. Journal includes 80 sheets of lined paper.""","{""material"":""UltraHyde"",""size"":""8.375\"" H x 5.75\"" W x .5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Journalbooks""]",,"[24,100,150,250,400]","[""22.28"",""21.42"",""20.53"",""19.63"",""17.68""]",,"[10.607999999999999,10.607999999999999,10.607999999999999,10.607999999999999,10.607999999999999]","""http://media.pcna.com/ms/?/leeds/large/1921-15BK_D-1/en"""
"""Ambassador Flex Bound JournalBook™""","""1921-23-Black""","""1921-23-Black""","""Bound journal with built in elastic closure and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.125\"" W"",""packaging"":""Bulk"",""color"":""Black""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-23BK_D-1/en"""
"""Ambassador Flex Bound JournalBook™""","""1921-23-Brown""","""1921-23-Black""","""Bound journal with built in elastic closure and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.125\"" W"",""packaging"":""Bulk"",""color"":""Brown""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-23BR_D-1/en"""
"""Ambassador Flex Bound JournalBook™""","""1921-23-Navy""","""1921-23-Black""","""Bound journal with built in elastic closure and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.125\"" W"",""packaging"":""Bulk"",""color"":""Navy""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-23NY_D-1/en"""
"""Ambassador Flex Bound JournalBook™""","""1921-23-Red""","""1921-23-Black""","""Bound journal with built in elastic closure and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.125\"" W"",""packaging"":""Bulk"",""color"":""Red""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-23RD_D-1/en"""
"""Ambassador Flex Bound JournalBook™""","""1921-23-Silver""","""1921-23-Black""","""Bound journal with built in elastic closure and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.""","{""material"":""UltraHyde"",""size"":""8.38\"" H x 5.125\"" W"",""packaging"":""Bulk"",""color"":""Silver""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-23SL_D-1/en"""
"""Pedova Fusion Bound JournalBook™""","""1921-98-Black""","""1921-98-Black""","""Bound journal with horizontal deboss pattern. Built in elastic closure, pen loop and ribbon page marker. Document pocket on interior back cover. Includes 80 sheets of cream lined paper. \n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Black""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""12"",""11.5"",""11.03"",""10.55"",""9.52""]",,"[5.712,5.712,5.712,5.712,5.712]","""http://media.pcna.com/ms/?/leeds/large/1921-98BK_D-1/en"""
"""Pedova Fusion Bound JournalBook™""","""1921-98-Navy""","""1921-98-Black""","""Bound journal with horizontal deboss pattern. Built in elastic closure, pen loop and ribbon page marker. Document pocket on interior back cover. Includes 80 sheets of cream lined paper. \n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Navy""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""12"",""11.5"",""11.03"",""10.55"",""9.52""]",,"[5.712,5.712,5.712,5.712,5.712]","""http://media.pcna.com/ms/?/leeds/large/1921-98NY_D-1/en"""
"""Pedova Fusion Bound JournalBook™""","""1921-98-Purple""","""1921-98-Black""","""Bound journal with horizontal deboss pattern. Built in elastic closure, pen loop and ribbon page marker. Document pocket on interior back cover. Includes 80 sheets of cream lined paper. \n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Purple""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""12"",""11.5"",""11.03"",""10.55"",""9.52""]",,"[5.712,5.712,5.712,5.712,5.712]","""http://media.pcna.com/ms/?/leeds/large/1921-98PP_D-1/en"""
"""Pedova Fusion Bound JournalBook™""","""1921-98-Red""","""1921-98-Black""","""Bound journal with horizontal deboss pattern. Built in elastic closure, pen loop and ribbon page marker. Document pocket on interior back cover. Includes 80 sheets of cream lined paper. \n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Red""}","[""Journalbooks""]",,"[96,150,300,450,600]","[""12"",""11.5"",""11.03"",""10.55"",""9.52""]",,"[5.712,5.712,5.712,5.712,5.712]","""http://media.pcna.com/ms/?/leeds/large/1921-98RD_D-1/en"""
"""Metallic Ambassador Flex Bound JournalBook™""","""1921-99-Blue""","""1921-99-Blue""","""Bound journal with built in elastic closure, pen loop and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.\n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Blue""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-99BL_D-1/en"""
"""Metallic Ambassador Flex Bound JournalBook™""","""1921-99-Gold""","""1921-99-Blue""","""Bound journal with built in elastic closure, pen loop and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.\n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Gold""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]",
"""Metallic Ambassador Flex Bound JournalBook™""","""1921-99-Red""","""1921-99-Blue""","""Bound journal with built in elastic closure, pen loop and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.\n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Red""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-99RD_D-1/en"""
"""Metallic Ambassador Flex Bound JournalBook™""","""1921-99-Silver""","""1921-99-Blue""","""Bound journal with built in elastic closure, pen loop and ribbon page marker. Back cover crease for easy page turning. Includes 80 sheets of lined paper. Patent pending.\n""","{""material"":""UltraHyde"",""size"":""8.5\"" H x 5.5\"" W"",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Journalbooks""]",,"[48,150,300,450,600]","[""8.55"",""8.2"",""7.87"",""7.53"",""6.78""]",,"[4.068,4.068,4.068,4.068,4.068]","""http://media.pcna.com/ms/?/leeds/large/1921-99SL_D-1/en"""
"""41\"" Folding Umbrella""","""2050-01-Black""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Black""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01BK_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Burgundy""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Burgundy""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01BU_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Green""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Green""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01GR_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Navy""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Navy""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01NY_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Orange""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Orange""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01OR_D-1/en"""
"""41\"" Folding Umbrella""","""2050-01-Pink""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Pink""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01PK_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Purple""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Purple""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01PP_D-1/en"""
"""41\"" Folding Umbrella""","""2050-01-Red""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Red""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01RD_D/en"""
"""41\"" Folding Umbrella""","""2050-01-Royal""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Royal""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]",
"""41\"" Folding Umbrella""","""2050-01-Yellow""","""2050-01-Black""","""Manual opening. Polyester canopy with matching color case. Three-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to only 9\"" long. Available for one-day turn with Sureship®.""","{""material"":""Polyester"",""size"":null,""packaging"":""Bulk"",""color"":""Yellow""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""9.72"",""9.33"",""8.95"",""8.55"",""7.72""]",,"[4.632,4.632,4.632,4.632,4.632]","""http://media.pcna.com/ms/?/leeds/large/2050-01YW_D-1/en"""
"""42\"" Auto Open Folding Umbrella""","""2050-02-Black""","""2050-02-Black""","""Automatic opening. Pongee canopy with matching color case. Two-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to 15\"" long. Available for one-day turn with Sureship®.""","{""material"":""Pongee"",""size"":null,""packaging"":""Bulk"",""color"":""Black""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""13.62"",""13.05"",""12.52"",""12"",""10.8""]",,"[6.48,6.48,6.48,6.48,6.48]","""http://media.pcna.com/ms/?/leeds/large/2050-02BKW_D-1/en"""
"""42\"" Auto Open Folding Umbrella""","""2050-02-Black/Red""","""2050-02-Black""","""Automatic opening. Pongee canopy with matching color case. Two-section folding metal shaft. Ergonomic matte black plastic handle with wrist strap. Folds to 15\"" long. Available for one-day turn with Sureship®.""","{""material"":""Pongee"",""size"":null,""packaging"":""Bulk"",""color"":""Black/Red""}","[""Umbrellas""]",,"[48,150,300,450,600]","[""13.62"",""13.05"",""12.52"",""12"",""10.8""]",,"[6.48,6.48,6.48,6.48,6.48]",
